Dive Site ID,Dive Site Name,Distance,Lat,Lng,Record #
24188,KORSHOLM,15.48,28.411386,-80.583508,13308
22376,Aquanaut,4.92,24.55,-81.725,13872
22382,The Sambo Reefs,4.58,24.55,-81.7,13873
22382,The Sambo Reefs,0.27,24.49,-81.677222,13875
21580,Isabell,7.0,26.282031,-82.106483,3197
20679,Antonio Ensenat Wreck,20.5,26.888672,-82.131478,3203
20679,Antonio Ensenat Wreck,24.47,26.882839,-82.060367,3205
20509,Damocles Wreck,1.22,28.388058,-80.294208,2672
20555,Coffins Patch,5.91,24.76325,-82.01952800000002,2673
20548,Colson's Barge,8.63,27.097828000000003,-80.29476899999997,3268
20548,Colson's Barge,8.9,27.129772,-80.267825,3269
20548,Colson's Barge,9.02,27.133939,-80.265047,3271
20548,Colson's Barge,12.5,27.190047,-80.27060300000002,3279
21573,Tea Cup Ledges,0.17,26.133703,-82.03315,2749
20629,Box Car,20.19,26.600353,-82.399819,2761
20663,Baja California Wreck,20.27,25.483728,-82.449833,2763
24279,Regina Sugar Barge Wreck,0.53,27.46698300000001,-82.708153,2768
20629,Box Car,5.05,26.483689,-82.733161,2777
21594,Fantastico,0.59,26.287861,-82.833167,2794
22374,Alexander’s Wreck,6.03,24.603244,-81.88693599999998,3104
22296,Looe Key Reef,0.22,24.547925,-81.406467,2546
22323,Nine Foot Stake,8.54,24.584489,-81.819156,3117
22323,Nine Foot Stake,8.66,24.592644,-81.799397,3119
22323,Nine Foot Stake,8.47,24.586833,-81.809686,3121
22323,Nine Foot Stake,8.42,24.586375,-81.808875,3122
22323,Nine Foot Stake,8.39,24.585061,-81.811575,3124
22323,Nine Foot Stake,8.23,24.582494,-81.811853,3126
22296,Looe Key Reef,1.09,24.558756,-81.41646899999998,2547
20659,Bay Ronto Wreck,7.0,26.750342,-82.999833,2832
20588,Halsey Wreck,13.22,27.391653,-80.061261,2847
20509,Damocles Wreck,7.98,28.478611,-80.366433,2851
22343,Eastern Dry Rocks,5.93,24.543144,-81.825875,2572
22323,Nine Foot Stake,6.44,24.550922,-81.81778299999998,2577
20588,Halsey Wreck,13.84,27.383653,-80.13309699999998,2855
20588,Halsey Wreck,7.56,27.198658,-80.1631,2856
20548,Colson's Barge,7.14,27.116994,-80.116431,2857
20684,Angels Reef,0.25,26.247025,-80.078097,2858
22334,Carysfort Lighthouse,1.54,25.200397,-80.218103,2859
20478,El Infante,0.68,24.935408,-80.468111,2860
24179,1733 Capitana el Rubi,0.47,24.918742,-80.518114,2861
23371,Alligator Reef,0.83,24.852078,-80.61645,2862
24186,San Pedro 1733,3.44,24.817081,-80.699783,2863
20623,Brewster Reef,0.37,25.560383,-80.094767,2869
22379,Smith Shoal,4.39,24.657338,-81.898166,3163
22379,Smith Shoal,4.75,24.656603,-81.884247,2922
23249,"Virgina reef, Biscayne National Park",2.78,25.590067,-80.16220799999998,8471
23249,"Virgina reef, Biscayne National Park",2.62,25.587803,-80.16475799999998,8473
23249,"Virgina reef, Biscayne National Park",8.25,25.579967,-80.292578,8474
22194,Lake Victoria,6.6,25.525856,-80.299161,8475
23249,"Virgina reef, Biscayne National Park",6.1,25.530217,-80.2598,8476
23249,"Virgina reef, Biscayne National Park",2.64,25.588006,-80.16543100000001,8478
24189,Stiltsville,0.66,25.6465,-80.174072,8484
21409,Bache Shoal,6.0,25.507056,-80.258944,8494
20676,Aquarius Underwater Laboratory,0.26,24.947075,-80.454778,8265
20682,Angustias Wreck,3.86,24.75375,-80.816456,8266
22251,Molasses Reef,0.72,25.008739,-80.39144399999998,8267
20607,Herrera Wreck,1.86,24.883744,-80.574781,8268
22338,Pickles Reef,0.08,24.987072,-80.416444,8269
20599,Hermans Behind,4.35,24.670419,-80.963122,8271
22338,Pickles Reef,0.18,24.988739,-80.415611,8272
20447,El Capitan Wreck,0.14,24.70875,-80.876456,8273
23371,Alligator Reef,1.0,24.84846700000001,-80.624783,8275
21399,Long Reef,0.09,25.443719,-80.121433,7416
21382,Fowey Lighthouse / Fowey Rocks,0.17,25.592047,-80.094767,7417
21399,Long Reef,0.02,25.443719,-80.11976700000002,7418
21385,Emerald Reef,0.59,25.675378,-80.1081,7419
22758,Neptune Memorial Reef,3.95,25.717667,-80.199389,7421
21409,Bache Shoal,6.36,25.433722,-80.249772,7422
22194,Lake Victoria,6.06,25.518717,-80.306442,7424
21357,Proteus,0.55,25.710933,-80.080875,7425
24189,Stiltsville,4.11,25.667047,-80.233103,7426
21401,Erl King,0.06,25.42538900000001,-80.124767,7429
21402,Alicia,0.05,25.412056,-80.1281,7430
20447,El Capitan Wreck,1.94,24.69,-80.856667,8349
22323,Nine Foot Stake,7.28,24.568633,-81.808881,4595
22323,Nine Foot Stake,7.41,24.568825,-81.81375600000001,4596
22323,Nine Foot Stake,7.39,24.570556,-81.808642,4597
23310,Sugarloaf Key Quarry,22.82,24.950408,-81.499808,3719
20447,El Capitan Wreck,0.96,24.70125,-80.866456,4473
20447,El Capitan Wreck,0.09,24.70875,-80.87812199999998,4474
24189,Stiltsville,0.7,25.646139,-80.174722,4478
24189,Stiltsville,0.71,25.6459,-80.174544,4479
24189,Stiltsville,0.85,25.646669,-80.178997,4480
24189,Stiltsville,0.77,25.646925,-80.17750799999997,4481
24189,Stiltsville,0.61,25.647358,-80.162864,4482
24189,Stiltsville,0.56,25.654436,-80.177578,4483
24189,Stiltsville,0.27,25.654675,-80.16418900000002,4484
24189,Stiltsville,0.28,25.654833,-80.164,4485
24189,Stiltsville,2.29,25.685947,-80.180239,4486
24189,Stiltsville,2.31,25.686394,-80.180256,4487
20580,Half Moon Wreck,0.01,25.727111,-80.134525,4489
20509,Damocles Wreck,17.56,28.495222,-80.54136700000002,53438
24188,KORSHOLM,7.52,28.308041,-80.456999,14406
24188,KORSHOLM,7.65,28.310023,-80.457223,14407
24188,KORSHOLM,7.35,28.305692,-80.45809799999998,14404
20555,Coffins Patch,12.03,24.775194,-82.141361,14762
20555,Coffins Patch,1.87,24.708361,-81.956778,14763
20555,Coffins Patch,11.07,24.833222,-82.049139,14765
20555,Coffins Patch,8.51,24.790083,-82.050861,14769
22379,Smith Shoal,15.47,24.940083,-81.951583,14770
22379,Smith Shoal,16.31,24.952028,-81.954472,14771
22379,Smith Shoal,3.42,24.683417,-81.878889,14988
20634,BlueFire Wreck,3.71,25.769667,-80.188,15171
21403,Jose Cuervo,1.4,25.764917,-80.15033299999997,15172
23978,Bermuda,0.1,46.466008,-86.645711,8417
16939,Lucerne Wreck,9.95,46.600831,-90.878025,6925
24315,Smith Moore,3.32,46.417944,-86.66126700000002,2349
24315,Smith Moore,0.13,46.457167,-86.616436,2351
23978,Bermuda,0.1,46.466081,-86.645658,2354
24315,Smith Moore,0.17,46.457011,-86.614797,2364
23977,Steven M. Selvick,6.1,46.566606,-86.666827,2365
16536,May Flower Wreck,10.1,46.692264,-91.8584,2370
17017,Thomas Wilson Wreck,5.37,46.733969,-92.154913,2373
17017,Thomas Wilson Wreck,3.31,46.736189,-92.053856,2374
17017,Thomas Wilson Wreck,3.36,46.738272,-92.094133,2375
21612,Panther,18.27,46.766686,-85.26678299999998,2377
21612,Panther,17.73,46.767519,-85.254839,2379
17017,Thomas Wilson Wreck,0.11,46.78355,-92.069489,2381
16522,Fedora Wreck,5.45,46.789794,-90.850183,2384
16522,Fedora Wreck,3.81,46.80585,-90.822072,2385
16404,Sevona Wreck,13.85,46.857266,-91.102103,2387
16458,Niagra Wreck,0.14,46.93333300000001,-91.766667,2388
16404,Sevona Wreck,0.63,47.007956,-90.90205,2390
21666,Mesquite,13.06,47.399903,-87.700114,2393
21646,Edmund Fitzgerald,22.48,47.408239,-87.266789,2394
21666,Mesquite,15.74,47.433247,-88.283436,2395
21666,Mesquite,15.74,47.433249,-88.283437,2396
21666,Mesquite,11.62,47.466667,-88.15,2397
21666,Mesquite,11.67,47.47490300000001,-87.80011,2398
21666,Mesquite,11.62,47.46657800000001,-88.150104,2399
21666,Mesquite,12.2,47.483233,-87.796777,2400
22161,Lake Superior Isle Royal,8.39,47.96655,-88.750078,2401
16486,Samuel P Ely Wreck,0.14,47.012078,-91.678942,12508
17017,Thomas Wilson Wreck,2.23,46.751389,-92.075,12517
17017,Thomas Wilson Wreck,2.41,46.748914,-92.076667,12518
17017,Thomas Wilson Wreck,5.36,46.733917,-92.154581,12519
16667,Pretoria Wreck,0.77,47.088542,-90.390447,2985
16662,Ottawa Wreck,0.31,46.882431,-90.761294,2987
16522,Fedora Wreck,0.32,46.858264,-90.780183,2991
16939,Lucerne Wreck,6.02,46.781322,-90.86185,3001
16486,Samuel P Ely Wreck,0.11,47.011864,-91.678383,3057
16939,Lucerne Wreck,11.83,46.604458,-90.947119,3343
16939,Lucerne Wreck,11.4,46.587619,-90.904214,3350
16939,Lucerne Wreck,10.05,46.598811,-90.877081,3352
16939,Lucerne Wreck,0.81,46.723547,-90.750181,3415
20602,Castillo De San Marcos Moorings,1.32,29.87925,-81.3166,15093
23256,Liberty Ship A.B. Daniels,17.45,31.927208,-80.909256,8902
21455,Rabbit`s Lair,2.28,30.515471999999995,-81.20830600000002,10594
23256,Liberty Ship A.B. Daniels,11.04,31.5475,-81.098333,11051
22160,Cooper River,11.5,32.805444,-79.932778,11058
22756,St. Johns River,9.52,30.189406,-81.65898100000003,11772
22756,St. Johns River,10.26,30.18405,-81.68186899999998,11773
21455,Rabbit`s Lair,20.29,30.68213900000001,-81.460861,11136
21455,Rabbit`s Lair,20.27,30.681089,-81.461214,11137
21455,Rabbit`s Lair,20.19,30.667483,-81.46889399999998,11138
21455,Rabbit`s Lair,20.6,30.671917,-81.473972,14831
23256,Liberty Ship A.B. Daniels,15.49,31.88340800000001,-80.882614,11474
22160,Cooper River,15.08,32.755944,-79.8865,10421
23440,The Vermillion,13.57,33.21265,-79.089058,11166
23440,The Vermillion,13.55,33.212578,-79.08875,11167
23440,The Vermillion,13.42,33.212171999999995,-79.086517,11168
21457,Montgomery`s Reef,1.48,30.427614,-81.240483,10467
22756,St. Johns River,1.23,30.313458,-81.640292,11217
22756,St. Johns River,0.71,30.318306,-81.633583,11218
22756,St. Johns River,6.41,30.412514,-81.592578,11228
22756,St. Johns River,4.57,30.388639,-81.637778,11229
22756,St. Johns River,9.89,30.393317,-81.478492,11233
22756,St. Johns River,0.62,30.332275,-81.626683,14994
22756,St. Johns River,0.54,30.33085800000001,-81.627239,14995
22160,Cooper River,3.48,32.92195,-79.932897,10566
22160,Cooper River,3.78,32.917097,-79.927828,10567
22577,Rosin - (SS Runa),5.11,33.617342,-77.858056,539
21191,Normannia,8.15,33.741844,-77.170503,541
21191,Normannia,7.9,33.758508,-77.221339,542
23527,ESSO Nashville,7.99,33.758508,-77.224672,543
23526,Long Bay Artifical Reefs,9.88,33.807675,-77.965542,545
23526,Long Bay Artifical Reefs,9.86,33.812675,-77.96220799999998,546
23526,Long Bay Artifical Reefs,9.6,33.814064,-77.966375,547
22075,Yancey (AR-302),24.2,33.850186,-75.7496,549
23526,Long Bay Artifical Reefs,6.1,33.854896999999994,-78.010267,553
23526,Long Bay Artifical Reefs,4.66,33.856839,-78.036378,554
21191,Normannia,4.68,33.900175,-77.09133299999998,557
24607,Naeco,8.92,33.933508,-76.538528,559
22087,Porta Allegra - (Lobster Wreck),8.55,33.965583,-77.03029699999998,564
22087,Porta Allegra - (Lobster Wreck),8.59,33.966839,-77.02883100000003,566
20509,Damocles Wreck,19.66,28.661936,-80.388097,260
20673,Argoil Wreck,11.57,29.079718,-80.883809,326
23398,USS Mindanao,2.08,29.171925,-80.763103,345
20508,Flagler Beach,6.6,29.566917,-81.149781,409
20508,Flagler Beach,8.84,29.593583,-81.176172,411
20508,Flagler Beach,16.02,29.60025,-80.899775,413
20602,Castillo De San Marcos Moorings,8.74,29.782192,-81.252011,429
21456,Paul Main`s Reef,4.81,30.277186,-81.228408,452
21456,Paul Main`s Reef,4.73,30.278019,-81.227575,453
21457,Montgomery`s Reef,11.4,30.375239,-81.396472,463
21457,Montgomery`s Reef,6.08,30.4527,-81.322022,466
21455,Rabbit`s Lair,22.37,30.783569,-81.399811,474
21455,Rabbit`s Lair,22.12,30.846069,-81.16591700000002,476
20500,DeLeon Sprongs,20.56,31.01186400000001,-81.367436,480
20500,DeLeon Sprongs,24.65,31.052797,-81.229206,482
20500,DeLeon Sprongs,21.44,31.283564,-81.216481,483
20500,DeLeon Sprongs,21.44,31.283564,-81.216481,484
20500,DeLeon Sprongs,20.83,31.441611,-81.30537199999998,486
22700,Gray’s Reef National Marine Sanctuary,13.13,31.983547,-80.79983100000003,491
23526,Long Bay Artifical Reefs,12.37,33.724747,-78.014514,774
22700,Gray’s Reef National Marine Sanctuary,19.58,32.098819,-80.840108,501
22160,Cooper River,21.08,32.666844,-79.916475,513
22160,Cooper River,19.48,32.719097,-79.776119,515
22160,Cooper River,14.55,32.766564,-79.86841700000002,517
22160,Cooper River,17.61,32.780175,-79.7248,518
22160,Cooper River,12.0,32.798814,-79.906892,520
22160,Cooper River,11.03,32.812869,-79.90791899999998,521
22160,Cooper River,10.85,32.815425,-79.90728100000003,523
23440,The Vermillion,10.99,33.030836,-78.925256,527
22990,BP-25,4.71,33.144622,-78.24972199999998,528
22990,BP-25,4.45,33.150178000000004,-78.273611,529
23422,St Cathan,21.99,33.210183,-77.808033,530
22577,Rosin - (SS Runa),22.91,33.283514000000004,-77.8247,533
22577,Rosin - (SS Runa),16.83,33.386847,-77.88136899999998,534
22577,Rosin - (SS Runa),11.38,33.541717,-77.948286,536
23475,John D. Gill,9.73,33.591844,-77.474686,537
23475,John D. Gill,9.13,33.599622,-77.466075,538
22700,Gray’s Reef National Marine Sanctuary,10.74,31.750222,-80.601486,7136
21455,Rabbit`s Lair,20.43,30.667497,-81.473511,14833
21455,Rabbit`s Lair,20.62,30.663119,-81.479858,14834
22700,Gray’s Reef National Marine Sanctuary,19.32,32.185203,-80.59649399999998,1617
22700,Gray’s Reef National Marine Sanctuary,20.0,32.194869,-80.583828,1618
23526,Long Bay Artifical Reefs,5.57,33.904381,-78.016042,14054
23526,Long Bay Artifical Reefs,5.74,33.910933,-78.015097,14055
23526,Long Bay Artifical Reefs,5.89,33.912611,-78.01310600000002,14056
23526,Long Bay Artifical Reefs,6.08,33.914575,-78.010333,14057
23526,Long Bay Artifical Reefs,10.35,33.957357,-77.952127,14060
23526,Long Bay Artifical Reefs,13.69,34.021532,-77.93715300000002,14061
22574,Alexander Ramesy (AKA the Liberty Ship),18.41,34.229136,-77.952844,14068
23526,Long Bay Artifical Reefs,9.61,33.826842,-77.958042,14119
20500,DeLeon Sprongs,16.6,31.118333000000003,-81.341667,12970
20500,DeLeon Sprongs,7.7,31.15325,-81.510861,12971
20500,DeLeon Sprongs,8.04,31.152314,-81.501975,12973
20500,DeLeon Sprongs,8.43,31.146693,-81.499937,12977
23526,Long Bay Artifical Reefs,7.3,33.829967,-78.218814,13015
23526,Long Bay Artifical Reefs,7.27,33.829967,-78.218231,13016
23526,Long Bay Artifical Reefs,12.91,33.764031,-78.281578,13213
20528,Croaker Hole,19.1,29.710961,-81.637372,13354
22700,Gray’s Reef National Marine Sanctuary,17.33,32.033333,-80.85,12748
22700,Gray’s Reef National Marine Sanctuary,17.83,32.055211,-80.84344399999998,12749
21457,Montgomery`s Reef,13.07,30.499406,-81.429475,13884
24639,Green Cove Springs,8.5,30.116133,-81.668175,12773
24639,Green Cove Springs,9.37,29.86900300000001,-81.615739,13465
24639,Green Cove Springs,9.63,29.879939,-81.58443299999998,13466
23526,Long Bay Artifical Reefs,6.83,33.833333,-78.211667,9863
23526,Long Bay Artifical Reefs,11.9,33.747228,-78.234494,9864
20500,DeLeon Sprongs,21.79,30.978567,-81.388147,9865
20500,DeLeon Sprongs,19.44,30.987178000000004,-81.457594,9867
20500,DeLeon Sprongs,16.63,31.033569,-81.45218100000002,9870
20500,DeLeon Sprongs,22.16,31.000789,-81.340369,9871
20500,DeLeon Sprongs,18.81,31.033567,-81.38315,9872
20500,DeLeon Sprongs,18.07,31.0669,-81.35815,9873
20500,DeLeon Sprongs,18.62,31.094122,-81.319536,9874
20500,DeLeon Sprongs,17.51,31.10333300000001,-81.335,9875
20500,DeLeon Sprongs,17.43,31.111896999999995,-81.329814,9878
20500,DeLeon Sprongs,19.19,31.205231,-81.25648100000002,9880
20500,DeLeon Sprongs,19.13,31.296894,-81.258147,9881
21455,Rabbit`s Lair,23.73,30.781903000000003,-81.438147,9882
20500,DeLeon Sprongs,21.7,30.97833300000001,-81.391667,9883
20500,DeLeon Sprongs,18.71,31.142039,-81.286536,9884
20500,DeLeon Sprongs,23.4,31.326894,-81.19148100000002,9886
23256,Liberty Ship A.B. Daniels,24.49,31.356894,-81.151481,9887
20500,DeLeon Sprongs,24.17,31.098811,-81.208072,9888
20500,DeLeon Sprongs,24.37,31.099011,-81.2043,9889
22160,Cooper River,18.96,32.715967,-79.806664,9919
20639,Blackmar's Reef,4.9,30.292031,-80.821306,10007
21457,Montgomery`s Reef,5.73,30.450239,-81.31647199999998,10016
21418,Hudgins,0.02,30.372689,-80.899803,10017
21455,Rabbit`s Lair,18.68,30.707222,-81.404972,10020
21455,Rabbit`s Lair,9.74,30.655975,-81.235161,10022
23526,Long Bay Artifical Reefs,3.86,33.88795,-78.043044,9677
23526,Long Bay Artifical Reefs,3.37,33.896006,-78.053044,9678
23526,Long Bay Artifical Reefs,3.04,33.897394,-78.059433,9679
23526,Long Bay Artifical Reefs,9.52,33.830175,-77.958042,9680
22577,Rosin - (SS Runa),5.33,33.6164,-77.861869,9683
23370,The Sherman,8.75,33.766839000000004,-78.416392,9685
23526,Long Bay Artifical Reefs,7.47,33.909639,-78.237111,9687
23526,Long Bay Artifical Reefs,7.46,33.910033,-78.236747,9688
23526,Long Bay Artifical Reefs,7.61,33.912,-78.238833,9689
23526,Long Bay Artifical Reefs,8.7,33.912075,-78.258372,9691
23526,Long Bay Artifical Reefs,2.26,33.852317,-78.109431,10025
23526,Long Bay Artifical Reefs,2.14,33.85405,-78.11058299999998,10026
23526,Long Bay Artifical Reefs,2.39,33.8505,-78.10929399999998,10027
23526,Long Bay Artifical Reefs,13.12,33.781753,-78.30205,10028
22160,Cooper River,16.49,32.741944000000004,-79.848394,10036
22577,Rosin - (SS Runa),14.66,33.405189,-77.71194399999997,9692
22577,Rosin - (SS Runa),2.83,33.598481,-77.722931,9693
23526,Long Bay Artifical Reefs,7.46,33.911283000000005,-78.236386,9694
22700,Gray’s Reef National Marine Sanctuary,14.63,32.110483,-80.53316099999998,9332
22700,Gray’s Reef National Marine Sanctuary,11.23,32.067919,-80.603786,9340
21455,Rabbit`s Lair,3.35,30.549986,-81.123039,10070
21455,Rabbit`s Lair,19.66,30.721222,-81.412472,10071
20569,Gulf America Wreck,4.55,30.213597,-81.08380799999998,10073
21455,Rabbit`s Lair,8.65,30.645592,-81.21450300000002,10075
21457,Montgomery`s Reef,1.77,30.461806,-81.237669,10077
20500,DeLeon Sprongs,18.57,31.010664,-81.43244399999998,10083
21456,Paul Main`s Reef,4.97,30.2759,-81.231072,10085
21457,Montgomery`s Reef,1.56,30.421383,-81.207542,10086
21457,Montgomery`s Reef,0.74,30.430206,-81.222889,10087
21457,Montgomery`s Reef,0.84,30.428936,-81.223747,10088
21457,Montgomery`s Reef,1.27,30.42265,-81.224819,10089
21414,Blackmar`s Reef,0.63,30.36175,-80.843397,10095
23256,Liberty Ship A.B. Daniels,19.13,31.970122,-81.051567,9011
20500,DeLeon Sprongs,18.25,31.142,-81.295,10151
22700,Gray’s Reef National Marine Sanctuary,3.86,31.869581,-80.646006,9829
22700,Gray’s Reef National Marine Sanctuary,8.47,32.027781,-80.606575,9830
21457,Montgomery`s Reef,8.33,30.38925,-81.347306,10159
21454,Nine Mile Reef,0.16,30.394503000000004,-81.171769,10164
21454,Nine Mile Reef,0.01,30.392083000000003,-81.171097,10165
21454,Nine Mile Reef,0.42,30.388922,-81.176936,10166
21454,Nine Mile Reef,0.27,30.388342,-81.170253,10167
21454,Nine Mile Reef,0.86,30.386244,-81.158458,10169
21454,Nine Mile Reef,0.4,30.387667,-81.175206,10170
21456,Paul Main`s Reef,1.86,30.347136,-81.21454399999998,10171
21457,Montgomery`s Reef,3.03,30.412983,-81.260139,10172
21457,Montgomery`s Reef,9.82,30.401286,-81.379147,10174
21455,Rabbit`s Lair,4.62,30.589392,-81.147408,10182
22700,Gray’s Reef National Marine Sanctuary,23.42,32.200858000000004,-80.79203100000002,9493
21455,Rabbit`s Lair,4.14,30.57475800000001,-81.131517,10183
23500,City of Richmond Wreck,18.63,33.241667,-79.195833,14553
22700,Gray’s Reef National Marine Sanctuary,16.3,32.023058,-80.836742,2675
22700,Gray’s Reef National Marine Sanctuary,18.46,32.035767,-80.870664,2678
24188,KORSHOLM,18.8,28.407783,-80.693347,2545
22160,Cooper River,16.63,32.743231,-79.83536099999998,2559
22160,Cooper River,18.07,32.7174,-79.852861,2563
22160,Cooper River,19.58,32.693233,-79.862861,2564
22160,Cooper River,20.14,32.6824,-79.883697,2565
22160,Cooper River,15.39,32.773786,-79.803414,2567
22160,Cooper River,15.43,32.790453,-79.769803,2568
22577,Rosin - (SS Runa),7.79,33.630178,-77.903039,2841
23440,The Vermillion,18.71,32.996836,-79.09643299999998,2843
22160,Cooper River,15.15,32.755175,-79.88480799999998,2844
22160,Cooper River,16.79,32.741842,-79.83147199999998,2846
22160,Cooper River,19.95,32.696844,-79.819806,2848
22160,Cooper River,22.43,32.650178000000004,-79.873142,2849
24188,KORSHOLM,22.45,28.45621400000001,-80.721183,2926
22700,Gray’s Reef National Marine Sanctuary,12.75,31.97673300000001,-80.79629399999997,7451
22700,Gray’s Reef National Marine Sanctuary,13.9,31.944111,-80.82830600000001,7452
20500,DeLeon Sprongs,21.9,31.373836,-81.236203,7453
22160,Cooper River,23.96,32.628514,-79.983144,7454
20500,DeLeon Sprongs,19.22,31.316894,-81.261481,7455
23256,Liberty Ship A.B. Daniels,14.71,31.528,-81.18037199999998,7456
23256,Liberty Ship A.B. Daniels,11.02,31.547725,-81.09815,7457
22160,Cooper River,11.06,32.815,-79.96305600000002,7829
22160,Cooper River,19.83,32.698983,-79.818917,7576
22160,Cooper River,19.79,32.699483,-79.81925,7577
22160,Cooper River,19.27,32.700178,-79.849806,7578
22160,Cooper River,21.38,32.721803,-79.707753,7579
22160,Cooper River,18.07,32.762175,-79.738633,7580
22160,Cooper River,17.68,32.763342,-79.748136,7581
22160,Cooper River,17.83,32.773675,-79.727967,7583
22160,Cooper River,16.55,32.775508,-79.76146899999998,7584
22160,Cooper River,16.33,32.780175,-79.76030300000002,7585
22160,Cooper River,16.33,32.780175,-79.76030300000002,7586
22160,Cooper River,14.51,32.766583000000004,-79.87169399999998,7592
22160,Cooper River,14.6,32.772083,-79.842917,7598
22160,Cooper River,14.05,32.769231,-79.94554699999998,7600
22160,Cooper River,13.61,32.775778,-79.94747199999998,7601
22160,Cooper River,10.47,32.823889,-79.963611,7610
22160,Cooper River,10.21,32.828333,-79.966944,7611
22160,Cooper River,9.58,32.833842,-79.94126700000002,7616
22160,Cooper River,9.29,32.838646999999995,-79.946614,7617
22160,Cooper River,9.6,32.836564,-79.887167,7624
22160,Cooper River,6.51,32.906283,-79.844247,7630
21455,Rabbit`s Lair,20.39,30.668319,-81.472217,14832
23398,USS Mindanao,12.79,29.079167,-80.909444,53430
23398,USS Mindanao,12.65,29.077206,-80.904219,53431
23398,USS Mindanao,13.08,29.073333,-80.91,53432
20673,Argoil Wreck,11.47,29.065732,-80.87756800000002,53435
23526,Long Bay Artifical Reefs,12.06,33.745483,-78.236508,14251
21455,Rabbit`s Lair,16.09,30.751167,-81.10333299999998,14337
23440,The Vermillion,17.92,33.200167,-79.166722,14551
22116,Murrells Inlet,19.04,33.370341,-79.265165,14558
22160,Cooper River,7.8,32.865472,-79.87955600000002,14732
21420,Coppedge Tug,19.99,30.081667,-80.731667,14915
21455,Rabbit`s Lair,23.15,30.730647,-81.480117,14828
23440,The Vermillion,18.88,33.201694,-79.183306,14959
22756,St. Johns River,1.23,30.312824,-81.63982800000002,14997
20602,Castillo De San Marcos Moorings,0.57,29.89038900000001,-81.307278,15091
20602,Castillo De San Marcos Moorings,1.17,29.881739000000003,-81.305031,15092
17895,Grace Foss,0.07,47.332742,-122.581675,53607
18126,Lincoln Park,1.46,47.505056,-122.392361,53985
17565,Grain Terminal,2.79,47.649364,-122.328619,50347
18039,Point Wilson Reef,1.02,48.156369,-122.750058,50351
18138,Flat Top Island,4.56,48.683158,-123.001294,50353
16250,Lawson Wall,14.91,48.968158,-123.040472,50354
17694,Sidney Marine Park,2.37,48.634817,-123.3463,50355
22782,Barclay Sound,12.77,48.714794,-125.051364,50392
23518,Netarts Boat Ramp ( East Wall ),12.53,45.269267,-124.062897,50397
22790,Warren Ave Bridge,4.63,47.527372,-122.693306,50724
17859,Allen Island,2.79,48.427686,-122.744611,50435
18117,Sares Head,3.14,48.417633,-122.742256,50436
17631,Seattle Aquarium,1.74,47.632186,-122.335047,50456
17631,Seattle Aquarium,1.36,47.627058,-122.338306,50480
17631,Seattle Aquarium,1.36,47.626986,-122.338069,50481
17754,Pinacle Rock,22.95,48.383117,-125.00136100000002,50193
17754,Pinacle Rock,0.46,48.346461,-124.501339,50285
21830,Fingers,1.02,44.621506,-124.081228,50291
17754,Pinacle Rock,10.71,48.369781,-124.734689,50294
17550,"Fox Island, West Wall",0.24,47.235917,-122.630472,54003
17754,Pinacle Rock,5.94,48.383122,-124.618014,50017
18120,North Beach Reef,3.61,48.197758,-122.781314,50083
21810,Salt Creek,0.19,48.169808,-123.704639,50087
21824,Barview County Park,1.12,45.565103,-123.96791100000002,50114
22782,Barclay Sound,15.83,48.749792,-125.251372,50139
18075,Illahee Tire Reef,1.86,47.639722,-122.597917,54099
18075,Illahee Tire Reef,0.88,47.62533300000001,-122.590778,54100
16200,Agate Pass,1.47,47.691056,-122.567528,54102
17607,Wreck at Taylor Bay,2.35,47.21138300000001,-122.75453600000002,53758
17634,Fox Island Bridge,1.48,47.280997,-122.680922,54004
16218,Dom Armini Ramp,0.28,47.587806,-122.37161100000002,52501
17631,Seattle Aquarium,0.85,47.596833,-122.351417,52502
16210,Burrows Pass (Skyline),2.36,48.511508,-122.647211,52035
16210,Burrows Pass (Skyline),2.52,48.512778,-122.644444,52036
24543,Battle Ground Lake,14.27,45.72550800000001,-122.767097,53025
18099,Ediz Hook,8.73,48.137325,-123.245844,52055
24543,Battle Ground Lake,19.51,45.618444,-122.798444,53029
24543,Battle Ground Lake,19.31,45.619778,-122.794556,53031
24543,Battle Ground Lake,16.66,45.622972,-122.722,53033
18192,Friday Harbor Seiner,0.61,48.528925,-123.001258,52558
18192,Friday Harbor Seiner,0.56,48.5426,-123.016253,52559
18084,Boeing Creek Reef,3.9,47.756806,-122.469383,53067
18192,Friday Harbor Seiner,0.63,48.544153,-123.015247,53082
21756,Mukilteo Oil Dock,2.98,47.983875,-122.246194,52214
17589,Dash Point Pier,1.49,47.297736,-122.427483,52576
17589,Dash Point Pier,1.62,47.296111,-122.431222,52577
17754,Pinacle Rock,11.02,48.256725,-124.709686,52835
21764,Richmond Beach,4.27,47.771486,-122.476244,53062
17910,Shilshole Bay Vertical Barge,0.0,47.672944,-122.421972,52246
17907,Shilshole Bay Horizontal Barge,0.0,47.673833,-122.422611,52247
17511,Tolmie,4.59,47.110336,-122.679828,52263
18057,Gedney Island Fishing Reef,3.56,47.994269,-122.23225,52271
18057,Gedney Island Fishing Reef,3.65,47.99120300000001,-122.230831,52272
18057,Gedney Island Fishing Reef,3.59,47.995589,-122.231556,52273
17754,Pinacle Rock,5.53,48.373361,-124.615444,52852
